"game_id","team_id","HoA","won","settled_in","head_coach","goals","shots","hits","pim","powerPlayOpportunities","powerPlayGoals","faceOffWinPercentage","giveaways","takeaways"
"2017020943","52","away",TRUE,"REG","Paul Maurice",4,23,20,10,5,1,32.8,2,4
"2017020943","19","home",FALSE,"REG","Mike Yeo",0,34,24,12,4,0,67.2,7,11
"2016020095","6","away",FALSE,"REG","Claude Julien",2,29,22,14,1,0,58.2,5,10
"2016020095","3","home",TRUE,"REG","Alain Vigneault",5,31,14,4,6,2,41.8,15,16
"2017020403","13","away",FALSE,"OT","Bob Boughner",2,39,25,26,2,0,45.1,16,18
"2017020403","12","home",TRUE,"OT","Bill Peters",3,47,19,20,5,2,54.9,15,15
"2015020900","9","away",TRUE,"REG","Dave Cameron",4,25,36,8,2,1,60,6,7
"2015020900","22","home",FALSE,"REG","Todd McLellan",1,32,30,6,3,0,40,22,8
"2017020826","2","away",FALSE,"REG","Doug Weight",3,29,25,4,3,1,40,4,3
"2017020826","7","home",TRUE,"REG","Phil Housley",4,22,23,6,2,1,60,7,5
"2016020480","20","away",TRUE,"REG","Glen Gulutzan",4,28,25,17,6,3,50,6,3
"2016020480","53","home",FALSE,"REG","Dave Tippett",2,27,29,19,5,0,50,6,3
"2015021155","3","away",FALSE,"REG","Alain Vigneault",3,27,32,4,3,1,43.6,6,3
"2015021155","12","home",TRUE,"REG","Bill Peters",4,28,20,6,2,1,56.4,7,7
"2017021017","9","away",TRUE,"OT","Guy Boucher",3,30,10,8,2,1,37.5,8,4
"2017021017","25","home",FALSE,"OT","Ken Hitchcock",2,33,22,4,4,1,62.5,11,5
"2016020430","6","away",TRUE,"OT","Claude Julien",2,29,34,17,1,0,52.5,16,4
"2016020430","8","home",FALSE,"OT","Michel Therrien",1,31,31,9,5,0,47.5,14,12
"2017020932","29","away",FALSE,"REG","John Tortorella",1,20,36,10,2,0,36.5,12,9
"2017020932","4","home",TRUE,"REG","Dave Hakstol",2,20,26,4,5,1,63.5,12,5
"2017021189","53","away",TRUE,"REG","Rick Tocchet",3,32,42,10,3,0,59.7,3,7
"2017021189","54","home",FALSE,"REG","Gerard Gallant",2,29,40,6,5,2,40.3,11,9
"2016020680","15","away",TRUE,"REG","Barry Trotz",7,18,23,2,2,1,39.7,3,3
"2016020680","19","home",FALSE,"REG","Ken Hitchcock",3,25,34,4,1,0,60.3,4,10
"2016020302","3","away",TRUE,"REG","Alain Vigneault",3,23,37,12,2,0,49.2,11,7
"2016020302","4","home",FALSE,"REG","Dave Hakstol",2,42,30,26,0,0,50.8,10,6
"2017020962","22","away",TRUE,"SO","Todd McLellan",5,42,26,6,2,0,52.2,12,4
"2017020962","24","home",FALSE,"SO","Randy Carlyle",5,46,26,4,3,1,47.8,14,9
"2015020486","24","away",TRUE,"REG","Bruce Boudreau",2,18,22,4,0,0,42.6,6,6
"2015020486","1","home",FALSE,"REG","John Hynes",1,22,43,0,2,0,57.4,12,2
"2015020083","13","away",FALSE,"OT","Gerard Gallant",2,33,31,6,2,0,45.9,6,0
"2015020083","5","home",TRUE,"OT","Mike Johnston",3,35,31,4,3,2,54.1,8,5
"2016020364","15","away",FALSE,"SO","Barry Trotz",1,35,23,6,6,1,51.7,10,8
"2016020364","14","home",TRUE,"SO","Jon Cooper",1,33,28,12,3,1,48.3,3,12
"2015020137","12","away",TRUE,"OT","Bill Peters",3,29,22,4,2,0,44.4,13,11
"2015020137","2","home",FALSE,"OT","Jack Capuano",2,19,30,4,2,1,55.6,21,24
"2016021173","4","away",FALSE,"REG","Dave Hakstol",3,23,17,8,3,0,59.2,13,5
"2016021173","3","home",TRUE,"REG","Alain Vigneault",4,24,17,6,4,1,40.8,14,12
"2017020205","10","away",FALSE,"REG","Mike Babcock",4,31,11,8,2,0,45.5,2,8
"2017020205","19","home",TRUE,"REG","Mike Yeo",6,32,19,6,4,1,54.5,7,15
"2015020857","30","away",TRUE,"REG","John Torchetti",5,24,10,10,3,1,49.2,8,7
"2015020857","20","home",FALSE,"REG","Bob Hartley",3,28,16,6,5,1,50.8,10,7
"2016021016","12","away",TRUE,"REG","Bill Peters",8,33,20,6,2,0,55.6,3,5
"2016021016","2","home",FALSE,"REG","Doug Weight",4,27,30,6,2,0,44.4,14,4
"2016020897","21","away",FALSE,"REG","Jared Bednar",2,22,14,4,0,0,44.6,4,2
"2016020897","18","home",TRUE,"REG","Peter Laviolette",4,29,8,0,2,0,55.4,10,12
"2017020867","1","away",TRUE,"SO","John Hynes",4,36,25,12,3,0,47.9,7,9
"2017020867","4","home",FALSE,"SO","Dave Hakstol",4,35,26,8,5,1,52.1,14,9
"2017020009","30","away",FALSE,"REG","Bruce Boudreau",2,39,19,10,4,0,54.4,5,3
"2017020009","17","home",TRUE,"REG","Jeff Blashill",4,31,13,8,5,2,45.6,14,7
"2015021178","6","away",FALSE,"REG","Claude Julien",4,46,31,10,1,0,58.1,5,2
"2015021178","16","home",TRUE,"REG","Joel Quenneville",6,34,17,6,3,2,41.9,10,3
"2017020494","10","away",FALSE,"REG","Mike Babcock",1,26,17,8,3,0,48.3,11,5
"2017020494","17","home",TRUE,"REG","Jeff Blashill",3,29,20,6,4,1,51.7,13,6
"2017020761","24","away",TRUE,"REG","Randy Carlyle",3,27,33,10,2,1,56.9,14,8
"2017020761","6","home",FALSE,"REG","Bruce Cassidy",1,31,23,6,4,0,43.1,13,4
"2015021013","5","away",TRUE,"REG","Mike Sullivan",3,31,13,8,3,1,46,2,1
"2015021013","29","home",FALSE,"REG","John Tortorella",2,27,26,10,2,0,54,4,3
"2017020993","1","away",FALSE,"REG","John Hynes",1,26,40,2,3,1,40,6,15
"2017020993","12","home",TRUE,"REG","Bill Peters",3,30,29,6,1,0,60,14,26
"2016020663","25","away",TRUE,"REG","Lindy Ruff",7,31,23,11,1,1,48.5,7,11
"2016020663","3","home",FALSE,"REG","Alain Vigneault",6,40,30,9,2,1,51.5,9,10
"2015020722","20","away",FALSE,"REG","Bob Hartley",2,35,18,10,5,0,43.3,8,17
"2015020722","12","home",TRUE,"REG","Bill Peters",5,36,10,10,5,1,56.7,11,19
"2015020162","30","away",FALSE,"OT","Mike Yeo",2,31,16,13,5,0,51.4,5,3
"2015020162","19","home",TRUE,"OT","Ken Hitchcock",3,26,26,19,1,0,48.6,2,7
"2017020349","7","away",FALSE,"REG","Phil Housley",0,36,26,4,2,0,56.7,4,2
"2017020349","8","home",TRUE,"REG","Claude Julien",3,26,21,4,2,1,43.3,23,9
"2017020345","20","away",FALSE,"REG","Glen Gulutzan",4,38,24,10,3,1,51.5,8,6
"2017020345","25","home",TRUE,"REG","Ken Hitchcock",6,41,15,8,4,0,48.5,11,8
"2016020717","19","away",TRUE,"REG","Ken Hitchcock",3,28,35,12,2,1,48.6,2,7
"2016020717","5","home",FALSE,"REG","Mike Sullivan",0,34,31,4,6,0,51.4,6,7
"2017020570","8","away",FALSE,"REG","Claude Julien",1,32,19,14,3,1,57.4,8,3
"2017020570","14","home",TRUE,"REG","Jon Cooper",3,34,24,8,6,1,42.6,5,7
"2017021060","2","away",TRUE,"REG","Doug Weight",5,27,17,13,1,0,41.7,11,8
"2017021060","20","home",FALSE,"REG","Glen Gulutzan",2,52,15,7,4,0,58.3,16,9
"2016020141","28","away",FALSE,"REG","Peter DeBoer",2,41,13,9,2,0,59.2,5,2
"2016020141","53","home",TRUE,"REG","Dave Tippett",3,30,17,9,2,0,40.8,8,9
"2016020371","14","away",FALSE,"OT","Jon Cooper",0,30,32,8,5,0,55.1,9,9
"2016020371","12","home",TRUE,"OT","Bill Peters",1,30,17,10,4,0,44.9,13,7
"2016020219","19","away",FALSE,"REG","Ken Hitchcock",4,37,11,12,5,4,47.5,3,2
"2016020219","29","home",TRUE,"REG","John Tortorella",8,30,20,18,2,1,52.5,6,7
"2015021128","22","away",FALSE,"REG","Todd McLellan",4,29,35,7,4,1,55.2,9,1
"2015021128","26","home",TRUE,"REG","Darryl Sutter",6,33,31,13,1,0,44.8,13,3
"2016020177","52","away",FALSE,"REG","Paul Maurice",2,26,29,0,2,0,47.2,10,2
"2016020177","3","home",TRUE,"REG","Alain Vigneault",5,18,15,4,0,0,52.8,13,6
"2017020132","20","away",TRUE,"SO","Glen Gulutzan",2,32,21,6,4,0,45.3,12,4
"2017020132","18","home",FALSE,"SO","Peter Laviolette",2,30,22,8,3,2,54.7,16,13
"2017020381","26","away",TRUE,"REG","John Stevens",5,27,16,4,2,0,50,6,7
"2017020381","15","home",FALSE,"REG","Barry Trotz",2,29,14,4,2,0,50,17,8
"2017020847","21","away",FALSE,"REG","Jared Bednar",1,30,31,6,5,0,36.7,9,10
"2017020847","12","home",TRUE,"REG","Bill Peters",3,35,28,10,3,0,63.3,12,22
"2015020443","3","away",FALSE,"OT","Alain Vigneault",4,29,9,6,5,1,51.8,7,4
"2015020443","20","home",TRUE,"OT","Bob Hartley",5,27,6,10,3,0,48.2,11,6
"2017021215","19","away",FALSE,"REG","Mike Yeo",0,34,26,11,1,0,52.1,7,9
"2017021215","53","home",TRUE,"REG","Rick Tocchet",6,33,32,9,2,1,47.9,6,3
"2016020828","28","away",TRUE,"REG","Peter DeBoer",4,38,14,9,6,0,50,5,7
"2016020828","1","home",FALSE,"REG","John Hynes",1,22,24,17,2,0,50,5,5
"2016021118","25","away",TRUE,"OT","Lindy Ruff",2,32,19,5,4,2,50.9,6,6
"2016021118","1","home",FALSE,"OT","John Hynes",1,21,17,13,0,0,49.1,8,9
"2017020319","30","away",TRUE,"REG","Bruce Boudreau",5,32,11,6,3,2,54.5,7,5
"2017020319","7","home",FALSE,"REG","Phil Housley",4,34,18,6,3,0,45.5,15,5
"2015020838","19","away",TRUE,"REG","Ken Hitchcock",2,21,19,11,3,0,61.7,6,5
"2015020838","14","home",FALSE,"REG","Jon Cooper",1,38,18,11,3,0,38.3,10,7
"2016020795","19","away",TRUE,"REG","Mike Yeo",6,30,28,6,3,1,45.2,6,4
"2016020795","9","home",FALSE,"REG","Guy Boucher",0,30,28,8,2,0,54.8,19,3
"2015020762","1","away",FALSE,"SO","John Hynes",2,34,30,8,6,1,36.5,5,9
"2015020762","10","home",TRUE,"SO","Mike Babcock",2,39,38,12,4,0,63.5,6,16
"2017020393","26","away",TRUE,"REG","John Stevens",4,28,22,10,4,0,43.1,2,8
"2017020393","19","home",FALSE,"REG","Mike Yeo",1,40,26,8,5,1,56.9,4,5
"2017020660","9","away",TRUE,"REG","Guy Boucher",4,32,21,6,1,0,40,14,7
"2017020660","10","home",FALSE,"REG","Mike Babcock",3,48,11,2,3,0,60,8,11
"2015020275","23","away",FALSE,"REG","Willie Desjardins",1,30,16,17,5,1,38.8,8,3
"2015020275","52","home",TRUE,"REG","Paul Maurice",4,34,30,19,4,1,61.2,13,9
"2015021057","2","away",FALSE,"REG","Jack Capuano",2,22,19,2,0,0,54.1,9,8
"2015021057","18","home",TRUE,"REG","Peter Laviolette",4,32,30,0,1,1,45.9,3,2
"2017020098","14","away",TRUE,"REG","Jon Cooper",2,21,15,6,2,0,57.7,4,3
"2017020098","29","home",FALSE,"REG","John Tortorella",0,43,19,4,3,0,42.3,4,10
"2017020929","20","away",FALSE,"REG","Glen Gulutzan",3,31,40,13,1,1,47.9,11,9
"2017020929","54","home",TRUE,"REG","Gerard Gallant",7,26,26,11,2,1,52.1,6,8
"2015021085","4","away",TRUE,"REG","Dave Hakstol",4,27,24,6,4,0,54,9,11
"2015021085","2","home",FALSE,"REG","Jack Capuano",1,24,27,8,3,0,46,14,4
"2015020485","26","away",FALSE,"REG","Darryl Sutter",0,26,41,0,1,0,54.4,11,8
"2015020485","10","home",TRUE,"REG","Mike Babcock",5,34,33,2,0,0,45.6,10,8
"2016020254","22","away",FALSE,"REG","Todd McLellan",2,30,34,9,1,0,43.5,5,1
"2016020254","26","home",TRUE,"REG","Darryl Sutter",4,25,29,7,2,0,56.5,6,2
"2015020955","20","away",FALSE,"REG","Bob Hartley",3,29,23,16,3,1,51.7,6,3
"2015020955","7","home",TRUE,"REG","Dan Bylsma",6,35,13,6,8,1,48.3,7,4
"2015020889","29","away",TRUE,"REG","John Tortorella",6,35,31,9,3,2,36.2,7,16
"2015020889","6","home",FALSE,"REG","Claude Julien",4,30,24,21,2,0,63.8,8,6
"2015020552","7","away",FALSE,"REG","Dan Bylsma",2,27,12,10,4,0,52.4,7,9
"2015020552","15","home",TRUE,"REG","Barry Trotz",5,43,24,10,3,1,47.6,9,6
"2017020504","5","away",TRUE,"REG","Mike Sullivan",4,33,18,6,4,0,51.9,8,5
"2017020504","53","home",FALSE,"REG","Rick Tocchet",2,17,31,10,2,0,48.1,9,4
"2017020809","18","away",TRUE,"OT","Peter Laviolette",5,47,19,10,3,0,50,12,9
"2017020809","2","home",FALSE,"OT","Doug Weight",4,28,13,8,4,1,50,13,5
"2017020251","7","away",FALSE,"OT","Phil Housley",1,35,32,7,3,1,38.9,12,2
"2017020251","8","home",TRUE,"OT","Claude Julien",2,29,32,11,1,1,61.1,19,5
"2015020959","14","away",TRUE,"REG","Jon Cooper",4,29,25,10,1,0,42,12,6
"2015020959","9","home",FALSE,"REG","Dave Cameron",1,34,30,4,4,0,58,9,5
"2016020063","16","away",FALSE,"REG","Joel Quenneville",2,34,10,4,4,0,46.6,1,1
"2016020063","29","home",TRUE,"REG","John Tortorella",3,28,20,8,2,2,53.4,2,3
"2017020061","9","away",TRUE,"REG","Guy Boucher",6,28,9,11,7,2,49.2,9,6
"2017020061","20","home",FALSE,"REG","Glen Gulutzan",0,25,12,19,3,0,50.8,9,10
"2015020987","7","away",TRUE,"SO","Dan Bylsma",3,27,40,12,4,0,50.8,11,8
"2015020987","10","home",FALSE,"SO","Mike Babcock",3,33,32,14,3,1,49.2,10,21
"2015020391","18","away",FALSE,"OT","Peter Laviolette",4,32,19,12,4,3,39.4,3,2
"2015020391","17","home",TRUE,"OT","Jeff Blashill",5,36,23,10,5,2,60.6,3,4
"2017020604","5","away",TRUE,"REG","Mike Sullivan",5,25,24,13,2,2,44.8,10,6
"2017020604","4","home",FALSE,"REG","Dave Hakstol",1,28,26,9,4,0,55.2,9,3
"2015020919","22","away",FALSE,"OT","Todd McLellan",1,18,24,6,3,0,60,16,8
"2015020919","24","home",TRUE,"OT","Bruce Boudreau",2,34,33,6,3,1,40,12,5
"2016020268","21","away",TRUE,"REG","Jared Bednar",3,37,27,10,2,1,50.6,1,4
"2016020268","30","home",FALSE,"REG","Bruce Boudreau",2,43,15,6,4,1,49.4,3,6
"2016020797","26","away",FALSE,"REG","Darryl Sutter",0,28,31,8,2,0,55.4,3,3
"2016020797","14","home",TRUE,"REG","Jon Cooper",5,21,26,8,2,0,44.6,11,5
"2016020156","5","away",FALSE,"OT","Mike Sullivan",2,23,22,6,3,0,40,8,2
"2016020156","26","home",TRUE,"OT","Darryl Sutter",3,27,38,6,3,0,60,11,1
"2015020044","19","away",TRUE,"REG","Ken Hitchcock",4,28,18,8,1,1,64.3,11,1
"2015020044","20","home",FALSE,"REG","Bob Hartley",3,18,14,2,4,1,35.7,11,5
"2015021027","18","away",FALSE,"REG","Peter Laviolette",2,37,18,15,3,0,52.7,4,6
"2015021027","23","home",TRUE,"REG","Willie Desjardins",4,28,20,13,4,0,47.3,4,2
"2016020909","2","away",FALSE,"REG","Doug Weight",0,24,14,4,0,0,51,4,3
"2016020909","29","home",TRUE,"REG","John Tortorella",7,45,16,0,2,0,49,6,8
"2015020051","9","away",FALSE,"REG","Dave Cameron",0,22,29,11,3,0,52.4,4,6
"2015020051","5","home",TRUE,"REG","Mike Johnston",2,36,23,11,3,0,47.6,6,8
"2017020056","17","away",TRUE,"REG","Jeff Blashill",4,33,26,17,3,1,42.7,9,5
"2017020056","53","home",FALSE,"REG","Rick Tocchet",2,35,24,11,6,1,57.3,10,8
"2015021209","53","away",FALSE,"OT","Dave Tippett",2,18,11,12,2,0,60.7,10,5
"2015021209","18","home",TRUE,"OT","Peter Laviolette",3,31,17,6,5,1,39.3,16,11
"2015020677","22","away",TRUE,"REG","Todd McLellan",4,24,37,13,1,0,52.4,6,10
"2015020677","13","home",FALSE,"REG","Gerard Gallant",2,33,33,7,4,0,47.6,8,2
"2015020132","24","away",FALSE,"REG","Bruce Boudreau",3,20,25,11,4,1,50,18,3
"2015020132","25","home",TRUE,"REG","Lindy Ruff",4,34,19,13,3,1,50,16,7
"2017020716","13","away",FALSE,"REG","Bob Boughner",3,40,13,12,1,1,50,9,8
"2017020716","18","home",TRUE,"REG","Peter Laviolette",4,29,9,12,1,0,50,10,6
"2016020292","20","away",TRUE,"REG","Glen Gulutzan",2,20,13,8,3,1,47.9,1,5
"2016020292","29","home",FALSE,"REG","John Tortorella",0,34,17,6,4,0,52.1,7,5
"2017020990","16","away",FALSE,"REG","Joel Quenneville",2,34,12,2,1,0,50,10,8
"2017020990","28","home",TRUE,"REG","Peter DeBoer",7,34,15,2,1,0,50,10,9
"2015020082","25","away",TRUE,"REG","Lindy Ruff",2,32,30,14,2,0,47.6,7,7
"2015020082","4","home",FALSE,"REG","Dave Hakstol",1,35,37,10,4,0,52.4,13,1
"2016020054","53","away",FALSE,"REG","Dave Tippett",2,29,43,10,2,0,54.1,11,5
"2016020054","8","home",TRUE,"REG","Michel Therrien",5,43,24,6,4,1,45.9,12,11
"2015020117","12","away",FALSE,"REG","Bill Peters",2,34,18,2,3,1,42.6,12,2
"2015020117","28","home",TRUE,"REG","Peter DeBoer",5,21,17,6,1,0,57.4,18,4
"2017020908","5","away",TRUE,"REG","Mike Sullivan",5,23,17,4,0,0,52,6,3
"2017020908","29","home",FALSE,"REG","John Tortorella",2,37,31,0,2,0,48,8,11
"2017020446","19","away",TRUE,"REG","Mike Yeo",6,22,24,6,3,0,50,7,1
"2017020446","17","home",FALSE,"REG","Jeff Blashill",1,29,26,6,3,0,50,8,1
"2017020775","4","away",FALSE,"REG","Dave Hakstol",3,30,18,11,1,0,58.1,3,11
"2017020775","15","home",TRUE,"REG","Barry Trotz",5,25,18,7,3,2,41.9,13,15
"2017020566","22","away",FALSE,"REG","Todd McLellan",3,25,20,8,1,0,39.7,12,3
"2017020566","52","home",TRUE,"REG","Paul Maurice",4,39,19,2,4,0,60.3,11,8
"2017020162","29","away",FALSE,"REG","John Tortorella",1,37,27,6,2,0,56.5,1,6
"2017020162","19","home",TRUE,"REG","Mike Yeo",4,42,16,4,3,0,43.5,5,6
"2017020988","30","away",FALSE,"REG","Bruce Boudreau",3,35,20,6,4,1,53.4,2,0
"2017020988","53","home",TRUE,"REG","Rick Tocchet",5,25,21,10,2,1,46.6,5,1
"2015020421","8","away",FALSE,"REG","Michel Therrien",2,25,20,14,2,0,48.6,6,5
"2015020421","17","home",TRUE,"REG","Jeff Blashill",3,29,26,6,6,1,51.4,10,7
"2017020391","24","away",FALSE,"REG","Randy Carlyle",2,27,17,18,4,0,47.6,1,7
"2017020391","29","home",TRUE,"REG","John Tortorella",4,31,18,10,7,1,52.4,8,8
"2015021086","13","away",FALSE,"REG","Gerard Gallant",2,27,19,8,1,1,37.5,7,5
"2015021086","3","home",TRUE,"REG","Alain Vigneault",4,32,17,6,2,1,62.5,16,13
"2015021196","53","away",FALSE,"REG","Dave Tippett",2,31,24,21,6,0,53.8,3,2
"2015021196","16","home",TRUE,"REG","Joel Quenneville",6,32,10,12,6,3,46.2,4,6
"2015020021","29","away",FALSE,"REG","Todd Richards",2,39,32,6,5,1,42.4,10,4
"2015020021","3","home",TRUE,"REG","Alain Vigneault",5,29,32,12,2,1,57.6,8,8
"2017021160","19","away",TRUE,"REG","Mike Yeo",2,28,7,6,2,0,55,4,0
"2017021160","29","home",FALSE,"REG","John Tortorella",1,34,17,6,3,0,45,5,3
"2015020316","20","away",FALSE,"REG","Bob Hartley",3,25,31,9,2,0,40.4,12,5
"2015020316","24","home",TRUE,"REG","Bruce Boudreau",5,32,29,9,2,2,59.6,14,5
"2015020670","12","away",FALSE,"REG","Bill Peters",0,22,20,8,4,0,64.5,3,3
"2015020670","5","home",TRUE,"REG","Mike Sullivan",5,32,20,8,4,1,35.5,13,4
"2015020902","8","away",TRUE,"REG","Michel Therrien",4,34,18,8,3,1,49.4,7,11
"2015020902","15","home",FALSE,"REG","Barry Trotz",3,36,26,8,3,0,50.6,7,8
"2015021165","15","away",TRUE,"REG","Barry Trotz",4,47,22,6,3,1,40.7,3,13
"2015021165","21","home",FALSE,"REG","Patrick Roy",2,19,10,6,3,1,59.3,5,5
"2015021127","4","away",FALSE,"REG","Dave Hakstol",1,35,17,28,5,1,41.9,4,5
"2015021127","53","home",TRUE,"REG","Dave Tippett",2,17,25,33,3,1,58.1,5,3
"2016020007","15","away",FALSE,"SO","Barry Trotz",2,41,21,9,3,0,59.4,5,4
"2016020007","5","home",TRUE,"SO","Mike Sullivan",2,30,35,11,2,1,40.6,10,9
"2016020922","53","away",FALSE,"REG","Dave Tippett",1,23,23,8,4,1,32,14,10
"2016020922","6","home",TRUE,"REG","Bruce Cassidy",4,25,18,23,2,0,68,8,10
"2017020837","29","away",FALSE,"REG","John Tortorella",2,37,25,8,3,0,54.2,3,6
"2017020837","15","home",TRUE,"REG","Barry Trotz",4,17,20,6,4,1,45.8,8,13
"2015020424","4","away",TRUE,"REG","Dave Hakstol",4,29,29,6,1,0,32.8,1,5
"2015020424","19","home",FALSE,"REG","Ken Hitchcock",2,37,28,4,2,1,67.2,3,5
"2016020145","5","away",TRUE,"REG","Mike Sullivan",5,34,19,13,3,1,43.1,11,4
"2016020145","24","home",FALSE,"REG","Randy Carlyle",1,33,26,13,3,1,56.9,12,4
"2016020577","17","away",FALSE,"REG","Jeff Blashill",0,23,16,10,3,0,57.1,10,5
"2016020577","24","home",TRUE,"REG","Randy Carlyle",2,24,14,8,4,0,42.9,12,3
"2017020045","53","away",FALSE,"REG","Rick Tocchet",2,33,36,6,3,0,31.9,5,13
"2017020045","54","home",TRUE,"REG","Gerard Gallant",5,28,21,6,3,1,68.1,13,12
"2016020872","16","away",TRUE,"REG","Joel Quenneville",5,37,5,8,3,0,52.8,7,2
"2016020872","7","home",FALSE,"REG","Dan Bylsma",1,26,19,6,4,0,47.2,10,12
"2017020348","15","away",TRUE,"REG","Barry Trotz",4,21,37,2,3,1,42.4,13,4
"2017020348","10","home",FALSE,"REG","Mike Babcock",2,29,26,6,1,0,57.6,15,11
"2015020933","14","away",TRUE,"REG","Jon Cooper",4,30,18,14,3,2,52.3,14,14
"2015020933","6","home",FALSE,"REG","Claude Julien",1,33,20,8,6,0,47.7,7,6
"2016020542","26","away",FALSE,"REG","Darryl Sutter",1,29,39,4,2,0,40.4,19,8
"2016020542","22","home",TRUE,"REG","Todd McLellan",3,35,33,4,2,1,59.6,15,8
"2015021041","12","away",FALSE,"OT","Bill Peters",1,26,17,2,2,0,45.5,4,10
"2015021041","15","home",TRUE,"OT","Barry Trotz",2,31,29,4,1,0,54.5,12,13
"2015020471","18","away",FALSE,"REG","Peter Laviolette",1,28,21,6,3,1,41.7,3,7
"2015020471","19","home",TRUE,"REG","Ken Hitchcock",2,33,18,8,2,1,58.3,1,7
"2017021007","3","away",TRUE,"REG","Alain Vigneault",3,34,22,4,3,1,63.9,16,18
"2017021007","22","home",FALSE,"REG","Todd McLellan",2,37,29,6,2,0,36.1,18,7
"2016020407","19","away",TRUE,"REG","Ken Hitchcock",4,32,11,6,3,1,60.4,2,11
"2016020407","1","home",FALSE,"REG","John Hynes",1,21,13,6,3,0,39.6,7,5
"2015020290","8","away",TRUE,"REG","Michel Therrien",5,28,18,8,1,0,45.2,11,16
"2015020290","2","home",FALSE,"REG","Jack Capuano",3,36,42,4,3,0,54.8,15,17
"2015020699","18","away",TRUE,"REG","Peter Laviolette",4,28,18,13,3,1,51.9,14,4
"2015020699","52","home",FALSE,"REG","Paul Maurice",1,27,23,11,4,0,48.1,10,6
"2016020580","18","away",TRUE,"REG","Peter Laviolette",6,19,19,17,3,1,52.9,4,6
"2016020580","14","home",FALSE,"REG","Jon Cooper",1,28,36,15,4,1,47.1,11,2
"2017020172","6","away",FALSE,"SO","Bruce Cassidy",3,30,32,42,4,2,44.3,6,11
"2017020172","29","home",TRUE,"SO","John Tortorella",3,32,26,18,5,0,55.7,7,12
"2015020481","23","away",TRUE,"SO","Willie Desjardins",3,40,18,8,2,0,35.5,4,4
"2015020481","17","home",FALSE,"SO","Jeff Blashill",3,28,26,6,3,0,64.5,6,5
"2017020658","22","away",FALSE,"REG","Todd McLellan",1,26,16,6,1,0,62.5,10,7
"2017020658","18","home",TRUE,"REG","Peter Laviolette",2,24,14,2,3,1,37.5,5,10
"2016020405","15","away",TRUE,"REG","Barry Trotz",4,29,16,10,3,2,57.9,6,4
"2016020405","7","home",FALSE,"REG","Dan Bylsma",1,28,19,6,5,1,42.1,7,3
"2017020991","8","away",TRUE,"REG","Claude Julien",6,25,26,8,3,0,54.7,12,7
"2017020991","2","home",FALSE,"REG","Doug Weight",3,35,34,6,4,1,45.3,13,6
"2015020728","8","away",FALSE,"REG","Michel Therrien",2,34,11,4,3,1,55.4,7,2
"2015020728","29","home",TRUE,"REG","John Tortorella",5,25,30,6,2,0,44.6,5,10
"2015020747","8","away",FALSE,"REG","Michel Therrien",2,32,24,12,4,1,50.9,11,1
"2015020747","4","home",TRUE,"REG","Dave Hakstol",4,36,16,25,4,2,49.1,13,6
"2016020115","6","away",TRUE,"REG","Claude Julien",1,36,13,12,4,0,63.6,6,5
"2016020115","17","home",FALSE,"REG","Jeff Blashill",0,24,32,12,4,0,36.4,13,3
"2015020247","17","away",FALSE,"REG","Jeff Blashill",1,23,13,2,3,1,50.9,19,6
"2015020247","6","home",TRUE,"REG","Claude Julien",3,31,24,6,1,0,49.1,11,5
"2017020022","8","away",FALSE,"REG","Claude Julien",1,39,24,8,4,0,38.8,4,6
"2017020022","15","home",TRUE,"REG","Barry Trotz",6,23,21,8,4,1,61.2,3,5
"2016020069","30","away",FALSE,"OT","Bruce Boudreau",1,29,21,6,3,0,50,2,4
"2016020069","1","home",TRUE,"OT","John Hynes",2,32,27,6,3,0,50,12,4
"2016020572","52","away",TRUE,"REG","Paul Maurice",4,39,13,10,1,0,43.6,7,9
"2016020572","13","home",FALSE,"REG","Tom Rowe",1,32,24,4,4,0,56.4,12,5
"2017020431","2","away",FALSE,"OT","Doug Weight",3,26,30,4,4,0,53.3,8,2
"2017020431","5","home",TRUE,"OT","Mike Sullivan",4,32,23,8,2,2,46.7,14,9
"2015020829","9","away",FALSE,"REG","Dave Cameron",2,35,16,13,3,1,45.6,3,3
"2015020829","29","home",TRUE,"REG","John Tortorella",4,40,24,15,2,0,54.4,6,2
"2017020155","28","away",TRUE,"REG","Peter DeBoer",3,31,15,10,3,0,48.4,6,1
"2017020155","7","home",FALSE,"REG","Phil Housley",2,33,16,6,5,1,51.6,10,10
"2017020007","21","away",TRUE,"REG","Jared Bednar",4,26,21,16,5,1,36.4,7,6
"2017020007","3","home",FALSE,"REG","Alain Vigneault",2,39,23,12,6,2,63.6,14,6
"2017020414","6","away",FALSE,"REG","Bruce Cassidy",3,40,19,6,3,1,45.7,4,8
"2017020414","18","home",TRUE,"REG","Peter Laviolette",5,25,15,8,2,0,54.3,13,13
"2017020091","8","away",FALSE,"REG","Claude Julien",2,30,28,14,6,1,47.3,10,5
"2017020091","28","home",TRUE,"REG","Peter DeBoer",5,35,20,12,7,2,52.7,21,16
"2015020017","14","away",TRUE,"REG","Jon Cooper",4,31,13,4,3,0,40.7,4,2
"2015020017","7","home",FALSE,"REG","Dan Bylsma",1,25,30,6,2,0,59.3,5,9
"2016021129","17","away",FALSE,"REG","Jeff Blashill",1,22,20,6,2,0,42,6,9
"2016021129","12","home",TRUE,"REG","Bill Peters",4,32,31,4,3,1,58,9,13
